t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
5.1708,1789123617.472,21521,junction,2.2,-11.331,0.871,43,32,0.188,0.188,113.8
5.1798,1789123617.481,21522,junction,2.201,-11.336,0.872,44,32,0.188,0.188,114.5
5.1874,1789123617.488,21523,junction,2.209,-11.336,0.875,43,32,0.188,0.188,114.3
5.1961,1789123617.497,21524,junction,2.196,-11.334,0.874,44,32,0.188,0.188,115.2
5.2047,1789123617.505,21525,junction,2.204,-11.337,0.872,44,32,0.188,0.188,116.0
5.2128,1789123617.513,21526,junction,2.195,-11.337,0.875,44,32,0.188,0.188,115.8
5.2208,1789123617.522,21527,junction,2.201,-11.333,0.871,43,32,0.188,0.188,116.6
5.2292,1789123617.530,21528,junction,2.197,-11.337,0.872,44,32,0.188,0.313,117.2
5.2378,1789123617.539,21529,junction,2.192,-11.337,0.872,44,32,0.188,0.313,116.7
5.2461,1789123617.547,21530,junction,2.193,-11.336,0.874,43,32,0.188,0.313,117.4
5.2545,1789123617.555,21531,junction,2.19,-11.333,0.872,44,32,0.188,0.313,118.0
5.2628,1789123617.564,21532,junction,2.204,-11.334,0.874,44,32,0.188,0.188,117.6
5.2705,1789123617.571,21533,junction,2.21,-11.337,0.875,44,32,0.313,0.188,118.3
5.2799,1789123617.581,21534,junction,2.189,-11.337,0.876,44,32,0.188,0.313,118.8
5.2880,1789123617.589,21535,junction,2.194,-11.334,0.875,44,32,0.188,0.313,118.2
5.2956,1789123617.596,21536,junction,2.2,-11.334,0.873,43,32,0.188,0.188,118.4
5.3056,1789123617.606,21537,junction,2.223,-11.334,0.875,43,32,0.188,0.188,118.9
5.3128,1789123617.614,21538,junction,2.217,-11.331,0.875,43,32,0.188,0.188,118.3
5.3213,1789123617.622,21539,junction,2.199,-11.339,0.871,43,32,0.188,0.313,118.7
5.3419,1789123617.643,21540,junction,2.211,-11.378,0.888,108,71,0.188,0.188,113.6
5.3502,1789123617.651,21541,junction,2.203,-11.33,0.872,44,32,0.188,0.188,104.1
5.3579,1789123617.659,21542,junction,2.205,-11.333,0.875,44,32,0.313,0.188,105.6
5.3665,1789123617.667,21543,junction,2.2,-11.334,0.872,44,32,0.188,0.313,107.2
5.3751,1789123617.676,21544,junction,2.211,-11.334,0.875,43,32,0.188,0.188,107.8
5.3835,1789123617.684,21545,junction,2.201,-11.333,0.875,43,32,0.188,0.188,109.1
5.3924,1789123617.693,21546,junction,2.188,-11.333,0.872,43,32,0.313,0.313,110.3
5.4016,1789123617.702,21547,junction,2.221,-11.334,0.872,43,32,0.188,0.188,110.5
5.4082,1789123617.709,21548,junction,2.187,-11.33,0.872,44,32,0.188,0.313,111.7
5.4174,1789123617.718,21549,junction,2.218,-11.337,0.876,43,32,0.188,0.188,112.8
5.4253,1789123617.726,21550,junction,2.211,-11.334,0.873,43,32,0.188,0.188,112.8
5.4335,1789123617.734,21551,junction,2.218,-11.336,0.875,43,32,0.188,0.188,113.8
5.4421,1789123617.743,21552,junction,2.198,-11.337,0.872,44,32,0.188,0.313,114.5
5.4504,1789123617.751,21553,junction,2.196,-11.331,0.875,44,32,0.313,0.188,114.3
5.4590,1789123617.760,21554,junction,2.204,-11.331,0.876,43,32,0.188,0.188,115.2
5.4677,1789123617.768,21555,junction,2.18,-11.332,0.872,44,32,0.313,0.313,116.0
5.4753,1789123617.776,21556,junction,2.191,-11.337,0.872,44,32,0.188,0.313,115.8
5.4834,1789123617.784,21557,junction,2.169,-11.334,0.875,45,32,0.188,0.313,116.6
5.4931,1789123617.794,21558,junction,2.197,-11.331,0.876,44,32,0.188,0.188,117.2
5.5008,1789123617.802,21559,junction,2.194,-11.334,0.872,43,32,0.188,0.313,116.7
5.5089,1789123617.810,21560,junction,2.192,-11.333,0.872,44,32,0.188,0.313,117.4
5.5176,1789123617.818,21561,junction,2.197,-11.333,0.868,43,32,0.188,0.188,118.1
5.5252,1789123617.826,21562,junction,2.205,-11.33,0.872,43,32,0.188,0.188,117.6
5.5337,1789123617.834,21563,junction,2.221,-11.331,0.872,43,32,0.188,0.188,118.2
5.5428,1789123617.844,21564,junction,2.219,-11.336,0.872,44,32,0.188,0.188,118.7
5.5507,1789123617.851,21565,junction,2.203,-11.34,0.872,43,32,0.188,0.188,118.1
5.5586,1789123617.859,21566,junction,2.221,-11.331,0.872,44,32,0.188,0.188,118.4
5.5678,1789123617.869,21567,junction,2.219,-11.337,0.875,44,32,0.188,0.188,118.8
5.5768,1789123617.878,21568,junction,2.218,-11.33,0.871,43,32,0.188,0.188,118.3
5.5851,1789123617.886,21569,junction,2.207,-11.334,0.872,44,32,0.188,0.188,118.7
5.6043,1789123617.905,21570,junction,2.211,-11.377,0.888,107,71,0.188,0.188,113.6
5.6144,1789123617.915,21571,junction,2.195,-11.337,0.872,43,32,0.188,0.313,102.9
5.6231,1789123617.924,21572,junction,2.225,-11.334,0.872,43,32,0.188,0.188,104.6
5.6310,1789123617.932,21573,junction,2.187,-11.336,0.875,44,32,0.313,0.188,106.3
5.6391,1789123617.940,21574,junction,2.193,-11.333,0.872,45,32,0.188,0.313,107.0
5.6472,1789123617.948,21575,junction,2.188,-11.336,0.876,44,32,0.188,0.313,108.2
5.6568,1789123617.958,21576,junction,2.187,-11.334,0.872,44,32,0.188,0.313,109.5
5.6646,1789123617.965,21577,junction,2.198,-11.333,0.875,44,32,0.188,0.188,109.8
5.6728,1789123617.974,21578,junction,2.19,-11.333,0.872,44,32,0.188,0.313,111.0
5.6813,1789123617.982,21579,junction,2.203,-11.334,0.875,43,32,0.188,0.188,112.2
5.6894,1789123617.990,21580,junction,2.218,-11.333,0.873,44,32,0.188,0.188,112.3
5.6976,1789123617.998,21581,junction,2.198,-11.334,0.872,43,32,0.188,0.313,113.2
5.7069,1789123618.008,21582,junction,2.197,-11.334,0.875,44,32,0.188,0.313,114.0
5.7157,1789123618.016,21583,junction,2.2,-11.334,0.871,44,32,0.188,0.188,113.8
5.7235,1789123618.024,21584,junction,2.197,-11.334,0.875,44,32,0.313,0.188,114.7
5.7326,1789123618.033,21585,junction,2.198,-11.334,0.875,44,32,0.188,0.313,115.6
5.7398,1789123618.041,21586,junction,2.201,-11.335,0.872,44,32,0.188,0.188,115.4
5.7480,1789123618.049,21587,junction,2.203,-11.33,0.872,43,32,0.188,0.188,116.2
5.7570,1789123618.058,21588,junction,2.201,-11.337,0.872,43,32,0.188,0.188,116.9
5.7651,1789123618.066,21589,junction,2.195,-11.337,0.875,43,32,0.188,0.313,116.4
5.7724,1789123618.073,21590,junction,2.197,-11.333,0.872,44,32,0.188,0.313,117.1
5.7816,1789123618.082,21591,junction,2.186,-11.331,0.871,44,32,0.313,0.313,117.8
5.7894,1789123618.090,21592,junction,2.213,-11.337,0.872,44,32,0.188,0.188,117.3
5.7972,1789123618.098,21593,junction,2.198,-11.337,0.872,44,32,0.188,0.188,118.0
5.8061,1789123618.107,21594,junction,2.208,-11.333,0.873,44,32,0.313,0.188,118.6
5.8149,1789123618.116,21595,junction,2.207,-11.331,0.875,43,32,0.188,0.188,117.9
5.8233,1789123618.124,21596,junction,2.214,-11.331,0.875,43,32,0.188,0.188,118.2
5.8321,1789123618.133,21597,junction,2.222,-11.33,0.872,44,32,0.188,0.188,118.8
5.8401,1789123618.141,21598,junction,2.208,-11.334,0.876,44,32,0.188,0.188,118.3
5.8480,1789123618.149,21599,junction,2.195,-11.334,0.875,44,32,0.188,0.313,118.7
5.8688,1789123618.170,21600,junction,2.21,-11.378,0.886,109,71,0.188,0.188,113.7
5.8772,1789123618.178,21601,junction,2.203,-11.331,0.872,44,32,0.188,0.188,104.1
5.8850,1789123618.186,21602,junction,2.211,-11.334,0.875,44,32,0.313,0.188,105.6
5.8940,1789123618.195,21603,junction,2.185,-11.333,0.872,43,32,0.313,0.313,107.2
5.9023,1789123618.203,21604,junction,2.203,-11.337,0.875,44,32,0.188,0.188,107.8
5.9107,1789123618.211,21605,junction,2.196,-11.337,0.874,43,32,0.188,0.313,109.1
5.9192,1789123618.220,21606,junction,2.193,-11.33,0.872,44,32,0.188,0.313,110.3
5.9276,1789123618.228,21607,junction,2.198,-11.336,0.872,44,32,0.188,0.313,110.5
5.9357,1789123618.236,21608,junction,2.207,-11.337,0.875,43,32,0.313,0.188,111.7
5.9440,1789123618.245,21609,junction,2.2,-11.331,0.875,44,32,0.188,0.188,112.8
5.9524,1789123618.253,21610,junction,2.209,-11.337,0.872,43,32,0.313,0.188,112.8
5.9602,1789123618.261,21611,junction,2.199,-11.337,0.872,43,32,0.188,0.313,113.8
5.9696,1789123618.270,21612,junction,2.212,-11.334,0.872,43,32,0.188,0.188,114.5
5.9774,1789123618.278,21613,junction,2.186,-11.333,0.876,44,32,0.188,0.313,114.3
5.9858,1789123618.287,21614,junction,2.218,-11.334,0.874,44,32,0.188,0.188,115.2
5.9941,1789123618.295,21615,junction,2.209,-11.337,0.875,44,32,0.188,0.188,115.9
6.0026,1789123618.303,21616,junction,2.195,-11.337,0.873,44,32,0.188,0.313,115.7
6.0106,1789123618.311,21617,junction,2.193,-11.334,0.871,43,32,0.313,0.188,116.5
6.0207,1789123618.321,21618,junction,2.189,-11.337,0.874,44,32,0.313,0.313,117.2
6.0276,1789123618.328,21619,junction,2.194,-11.334,0.875,43,32,0.313,0.188,116.7
6.0357,1789123618.336,21620,junction,2.203,-11.333,0.872,44,32,0.188,0.188,117.3
6.0448,1789123618.346,21621,junction,2.203,-11.336,0.872,44,32,0.188,0.188,118.0
6.0525,1789123618.353,21622,junction,2.201,-11.337,0.872,44,32,0.188,0.188,117.5
6.0606,1789123618.361,21623,junction,2.196,-11.333,0.872,44,32,0.188,0.188,118.2
6.0695,1789123618.370,21624,junction,2.216,-11.334,0.875,43,32,0.188,0.188,118.8
6.0777,1789123618.378,21625,junction,2.197,-11.33,0.871,43,32,0.313,0.188,118.1
6.0882,1789123618.389,21626,junction,2.188,-11.337,0.875,43,32,0.313,0.313,118.4
6.0946,1789123618.395,21627,junction,2.189,-11.337,0.872,43,32,0.313,0.313,118.8
6.1026,1789123618.403,21628,junction,2.198,-11.334,0.872,44,32,0.188,0.313,118.3
6.1111,1789123618.412,21629,junction,2.225,-11.331,0.875,44,32,0.188,0.188,118.7
6.1333,1789123618.434,21630,junction,2.211,-11.377,0.885,107,71,0.188,0.188,113.6
6.1398,1789123618.441,21631,junction,2.219,-11.334,0.872,43,32,0.188,0.188,104.1
6.1485,1789123618.449,21632,junction,2.197,-11.334,0.872,44,32,0.188,0.188,105.6
6.1566,1789123618.457,21633,junction,2.205,-11.331,0.871,43,32,0.188,0.188,107.2
6.1651,1789123618.466,21634,junction,2.191,-11.333,0.872,44,32,0.313,0.188,107.9
6.1736,1789123618.474,21635,junction,2.201,-11.334,0.873,43,32,0.188,0.188,109.1
6.1822,1789123618.483,21636,junction,2.216,-11.331,0.874,44,32,0.188,0.188,110.3
6.1902,1789123618.491,21637,junction,2.193,-11.337,0.876,44,32,0.188,0.313,110.5
6.1980,1789123618.499,21638,junction,2.222,-11.337,0.875,44,32,0.188,0.188,111.7
6.2069,1789123618.508,21639,junction,2.222,-11.337,0.872,44,32,0.188,0.188,112.9
6.2155,1789123618.516,21640,junction,2.191,-11.334,0.875,43,32,0.188,0.313,112.9
6.2239,1789123618.525,21641,junction,2.194,-11.337,0.875,44,32,0.188,0.313,113.9
6.2322,1789123618.533,21642,junction,2.197,-11.333,0.875,44,32,0.188,0.313,114.5
6.2408,1789123618.542,21643,junction,2.19,-11.334,0.872,44,32,0.188,0.313,114.3
6.2498,1789123618.550,21644,junction,2.213,-11.333,0.875,43,32,0.313,0.188,115.1
6.2575,1789123618.558,21645,junction,2.207,-11.337,0.871,44,32,0.188,0.188,115.9
6.2657,1789123618.566,21646,junction,2.202,-11.337,0.873,43,32,0.188,0.188,115.7
6.2734,1789123618.574,21647,junction,2.199,-11.336,0.872,43,32,0.188,0.188,116.4
6.2826,1789123618.583,21648,junction,2.205,-11.334,0.875,43,32,0.188,0.188,117.0
6.2930,1789123618.594,21649,junction,2.193,-11.334,0.872,44,32,0.188,0.313,116.5
6.2994,1789123618.600,21650,junction,2.218,-11.334,0.872,43,32,0.188,0.188,117.2
6.3076,1789123618.608,21651,junction,2.201,-11.338,0.872,44,32,0.188,0.313,117.8
6.3169,1789123618.618,21652,junction,2.194,-11.331,0.872,44,32,0.188,0.313,117.3
6.3242,1789123618.625,21653,junction,2.191,-11.333,0.871,44,32,0.188,0.313,118.0
6.3327,1789123618.633,21654,junction,2.195,-11.334,0.874,44,32,0.188,0.313,118.5
6.3414,1789123618.642,21655,junction,2.212,-11.33,0.872,43,32,0.313,0.188,117.8
6.3492,1789123618.650,21656,junction,2.206,-11.333,0.872,44,32,0.188,0.188,118.2
6.3577,1789123618.658,21657,junction,2.22,-11.336,0.872,43,32,0.188,0.188,118.6
6.3656,1789123618.666,21658,junction,2.214,-11.337,0.876,44,32,0.188,0.188,118.0
6.3738,1789123618.675,21659,junction,2.195,-11.333,0.871,44,32,0.188,0.313,118.5
6.3949,1789123618.696,21660,junction,2.211,-11.378,0.89,107,71,0.188,0.188,113.3
6.4031,1789123618.704,21661,junction,2.191,-11.334,0.872,44,32,0.188,0.313,104.0
6.4121,1789123618.713,21662,junction,2.197,-11.334,0.872,44,32,0.188,0.313,105.5
6.4201,1789123618.721,21663,junction,2.2,-11.334,0.874,44,32,0.188,0.313,107.0
6.4288,1789123618.729,21664,junction,2.208,-11.336,0.875,44,32,0.188,0.188,107.7
6.4375,1789123618.738,21665,junction,2.19,-11.337,0.875,44,32,0.313,0.188,108.9
6.4455,1789123618.746,21666,junction,2.184,-11.331,0.872,44,32,0.313,0.313,110.1
6.4537,1789123618.754,21667,junction,2.197,-11.336,0.873,44,32,0.188,0.313,110.3
6.4615,1789123618.762,21668,junction,2.19,-11.334,0.875,45,32,0.188,0.313,111.6
6.4705,1789123618.771,21669,junction,2.222,-11.331,0.872,44,32,0.188,0.188,112.7
6.4785,1789123618.779,21670,junction,2.225,-11.333,0.871,43,32,0.188,0.188,112.7
6.4866,1789123618.787,21671,junction,2.216,-11.336,0.872,44,32,0.188,0.188,113.7
6.4960,1789123618.797,21672,junction,2.225,-11.334,0.872,43,32,0.188,0.188,114.4
6.5050,1789123618.806,21673,junction,2.216,-11.334,0.876,43,32,0.188,0.188,114.2
6.5118,1789123618.813,21674,junction,2.2,-11.34,0.871,43,32,0.188,0.313,115.1
6.5206,1789123618.821,21675,junction,2.199,-11.331,0.875,43,32,0.313,0.188,115.9
6.5288,1789123618.830,21676,junction,2.19,-11.34,0.871,44,32,0.313,0.313,115.7
6.5367,1789123618.837,21677,junction,2.199,-11.336,0.875,44,32,0.188,0.188,116.4
6.5460,1789123618.847,21678,junction,2.186,-11.336,0.875,44,32,0.313,0.188,117.1
6.5541,1789123618.855,21679,junction,2.2,-11.331,0.874,44,32,0.188,0.188,116.6
6.5620,1789123618.863,21680,junction,2.215,-11.33,0.875,44,32,0.188,0.188,117.2
6.5753,1789123618.876,21681,junction,2.188,-11.335,0.871,44,32,0.188,0.313,117.9
6.5784,1789123618.879,21682,junction,2.194,-11.337,0.872,44,32,0.188,0.313,117.5
6.5865,1789123618.887,21683,junction,2.208,-11.337,0.874,43,32,0.313,0.188,118.1
6.5954,1789123618.896,21684,junction,2.217,-11.336,0.872,44,32,0.188,0.188,118.6
6.6037,1789123618.904,21685,junction,2.225,-11.334,0.875,43,32,0.188,0.188,118.0
6.6128,1789123618.913,21686,junction,2.201,-11.336,0.872,44,32,0.188,0.188,118.4
6.6214,1789123618.922,21687,junction,2.203,-11.334,0.875,43,32,0.188,0.313,118.8
6.6288,1789123618.930,21688,junction,2.201,-11.334,0.875,43,32,0.188,0.313,118.3
6.6371,1789123618.938,21689,junction,2.203,-11.336,0.875,44,32,0.188,0.188,118.7
6.6598,1789123618.960,21690,junction,2.207,-11.378,0.885,107,71,0.188,0.188,113.6
6.6673,1789123618.968,21691,junction,2.186,-11.34,0.871,44,32,0.188,0.313,103.0
6.6757,1789123618.976,21692,junction,2.193,-11.334,0.872,44,32,0.188,0.313,104.7
6.6846,1789123618.985,21693,junction,2.189,-11.335,0.876,44,32,0.188,0.313,106.2
6.6928,1789123618.994,21694,junction,2.211,-11.336,0.875,44,32,0.188,0.188,107.0
6.7023,1789123619.003,21695,junction,2.212,-11.34,0.873,44,32,0.188,0.188,108.4
6.7092,1789123619.010,21696,junction,2.203,-11.333,0.872,44,32,0.188,0.188,109.7
6.7175,1789123619.018,21697,junction,2.2,-11.334,0.871,44,32,0.188,0.313,110.0
6.7255,1789123619.026,21698,junction,2.197,-11.337,0.872,43,32,0.188,0.313,111.3
6.7347,1789123619.035,21699,junction,2.209,-11.337,0.871,44,32,0.188,0.188,112.4
6.7449,1789123619.046,21700,junction,2.186,-11.34,0.875,44,32,0.188,0.313,112.5
6.7508,1789123619.051,21701,junction,2.196,-11.334,0.873,44,32,0.188,0.313,113.4
6.7602,1789123619.061,21702,junction,2.2,-11.334,0.875,44,32,0.188,0.188,114.1
6.7675,1789123619.068,21703,junction,2.193,-11.337,0.873,44,32,0.313,0.188,113.9
6.7761,1789123619.077,21704,junction,2.188,-11.337,0.872,44,32,0.313,0.313,114.8
6.7862,1789123619.087,21705,junction,2.193,-11.334,0.875,44,32,0.188,0.313,115.7
6.7926,1789123619.093,21706,junction,2.216,-11.334,0.875,44,32,0.188,0.188,115.5
6.8022,1789123619.103,21707,junction,2.225,-11.334,0.875,45,32,0.188,0.188,116.2
6.8096,1789123619.110,21708,junction,2.196,-11.336,0.872,43,32,0.313,0.188,116.9
6.8181,1789123619.119,21709,junction,2.195,-11.331,0.875,43,32,0.188,0.188,116.4
6.8262,1789123619.127,21710,junction,2.192,-11.334,0.876,44,32,0.188,0.313,117.1
6.8353,1789123619.136,21711,junction,2.191,-11.336,0.872,44,32,0.188,0.313,117.7
6.8430,1789123619.144,21712,junction,2.194,-11.334,0.875,43,32,0.188,0.313,117.3
6.8509,1789123619.152,21713,junction,2.226,-11.333,0.876,43,32,0.188,0.188,118.0
6.8595,1789123619.160,21714,junction,2.225,-11.337,0.874,44,32,0.188,0.188,118.6
6.8684,1789123619.169,21715,junction,2.192,-11.335,0.873,44,32,0.188,0.313,117.9
6.8768,1789123619.178,21716,junction,2.19,-11.337,0.873,44,32,0.313,0.313,118.2
6.8850,1789123619.186,21717,junction,2.189,-11.333,0.872,43,32,0.188,0.313,118.7
6.8927,1789123619.193,21718,junction,2.198,-11.334,0.873,44,32,0.188,0.313,118.2
6.9013,1789123619.202,21719,junction,2.203,-11.336,0.875,43,32,0.188,0.188,118.7
6.9236,1789123619.224,21720,junction,2.209,-11.377,0.889,106,71,0.188,0.188,113.7
6.9300,1789123619.231,21721,junction,2.192,-11.334,0.875,43,32,0.188,0.313,104.2
6.9385,1789123619.239,21722,junction,2.191,-11.334,0.872,43,32,0.188,0.313,105.7
6.9472,1789123619.248,21723,junction,2.185,-11.334,0.872,44,32,0.313,0.313,107.2
6.9555,1789123619.256,21724,junction,2.187,-11.333,0.872,44,32,0.188,0.313,107.9
6.9631,1789123619.264,21725,junction,2.202,-11.331,0.876,44,32,0.188,0.188,109.2
6.9723,1789123619.273,21726,junction,2.192,-11.336,0.875,43,32,0.313,0.188,110.4
6.9802,1789123619.281,21727,junction,2.214,-11.334,0.872,43,32,0.188,0.188,110.6
6.9885,1789123619.289,21728,junction,2.217,-11.336,0.869,43,32,0.188,0.188,111.8
6.9974,1789123619.298,21729,junction,2.204,-11.339,0.874,43,32,0.188,0.313,112.9
7.0054,1789123619.306,21730,junction,2.218,-11.34,0.874,43,32,0.188,0.188,112.9
7.0150,1789123619.316,21731,junction,2.225,-11.331,0.871,44,32,0.188,0.188,113.9
7.0222,1789123619.323,21732,junction,2.213,-11.333,0.874,44,32,0.188,0.188,114.6
7.0308,1789123619.331,21733,junction,2.194,-11.337,0.875,43,32,0.313,0.313,114.4
7.0394,1789123619.340,21734,junction,2.216,-11.334,0.873,44,32,0.188,0.188,115.2
7.0478,1789123619.349,21735,junction,2.2,-11.336,0.874,44,32,0.188,0.313,115.9
7.0559,1789123619.357,21736,junction,2.194,-11.331,0.876,44,32,0.188,0.188,115.8
7.0642,1789123619.365,21737,junction,2.214,-11.334,0.875,44,32,0.188,0.188,116.5
7.0738,1789123619.375,21738,junction,2.221,-11.334,0.872,44,32,0.188,0.188,117.2
7.0810,1789123619.382,21739,junction,2.205,-11.333,0.877,43,32,0.188,0.188,116.6
7.0889,1789123619.390,21740,junction,2.221,-11.337,0.872,43,32,0.188,0.188,117.3
7.0978,1789123619.398,21741,junction,2.19,-11.334,0.872,43,32,0.188,0.313,118.0
7.1056,1789123619.406,21742,junction,2.19,-11.337,0.872,43,32,0.188,0.313,117.5
7.1135,1789123619.414,21743,junction,2.2,-11.334,0.872,44,32,0.188,0.313,118.2
7.1228,1789123619.423,21744,junction,2.195,-11.337,0.872,44,32,0.188,0.313,118.8
7.1331,1789123619.434,21745,junction,2.205,-11.336,0.872,44,32,0.188,0.188,118.1
7.1395,1789123619.440,21746,junction,2.207,-11.333,0.872,44,32,0.188,0.188,118.4
7.1480,1789123619.449,21747,junction,2.191,-11.337,0.876,43,32,0.313,0.188,118.8
7.1555,1789123619.456,21748,junction,2.219,-11.337,0.875,44,32,0.188,0.188,118.2
7.1637,1789123619.464,21749,junction,2.216,-11.336,0.868,43,32,0.188,0.188,118.7
7.1869,1789123619.488,21750,junction,2.216,-11.376,0.886,106,71,0.188,0.188,113.6
7.1930,1789123619.494,21751,junction,2.222,-11.333,0.872,43,32,0.188,0.188,104.1
7.2014,1789123619.502,21752,junction,2.182,-11.336,0.875,44,32,0.313,0.313,105.6
7.2100,1789123619.511,21753,junction,2.196,-11.333,0.872,44,32,0.188,0.313,107.2
7.2182,1789123619.519,21754,junction,2.221,-11.333,0.875,44,32,0.188,0.188,107.8
7.2265,1789123619.527,21755,junction,2.205,-11.334,0.876,43,32,0.188,0.188,109.1
7.2356,1789123619.536,21756,junction,2.223,-11.334,0.872,44,32,0.188,0.188,110.3
7.2435,1789123619.544,21757,junction,2.2,-11.334,0.875,43,32,0.188,0.188,110.5
7.2516,1789123619.552,21758,junction,2.2,-11.336,0.876,43,32,0.188,0.313,111.7
7.2606,1789123619.561,21759,junction,2.202,-11.331,0.872,43,32,0.188,0.313,112.8
7.2685,1789123619.569,21760,junction,2.196,-11.338,0.875,44,32,0.188,0.313,112.8
7.2768,1789123619.577,21761,junction,2.219,-11.334,0.875,44,32,0.188,0.188,113.8
7.2854,1789123619.586,21762,junction,2.205,-11.333,0.875,43,32,0.313,0.188,114.5
7.2957,1789123619.596,21763,junction,2.186,-11.337,0.875,44,32,0.313,0.313,114.3
7.3016,1789123619.602,21764,junction,2.186,-11.337,0.875,44,32,0.188,0.313,115.1
7.3113,1789123619.612,21765,junction,2.193,-11.34,0.871,44,32,0.188,0.313,115.9
7.3189,1789123619.620,21766,junction,2.198,-11.336,0.872,44,32,0.188,0.313,115.7
7.3272,1789123619.628,21767,junction,2.185,-11.334,0.873,44,32,0.313,0.313,116.4
7.3356,1789123619.636,21768,junction,2.206,-11.334,0.875,44,32,0.313,0.188,117.1
7.3453,1789123619.646,21769,junction,2.202,-11.333,0.875,44,32,0.188,0.188,116.5
7.3520,1789123619.653,21770,junction,2.212,-11.337,0.873,44,32,0.188,0.188,117.2
7.3613,1789123619.662,21771,junction,2.197,-11.337,0.876,44,32,0.188,0.188,117.9
7.3683,1789123619.669,21772,junction,2.204,-11.33,0.872,44,32,0.188,0.188,117.4
7.3767,1789123619.677,21773,junction,2.205,-11.337,0.872,44,32,0.188,0.188,118.1
7.3866,1789123619.687,21774,junction,2.206,-11.331,0.872,44,32,0.188,0.188,118.6
7.3942,1789123619.695,21775,junction,2.183,-11.336,0.875,44,32,0.313,0.313,118.1
7.4020,1789123619.703,21776,junction,2.209,-11.336,0.874,43,32,0.313,0.188,118.3
7.4112,1789123619.712,21777,junction,2.197,-11.337,0.872,43,32,0.188,0.313,118.7
7.4191,1789123619.720,21778,junction,2.198,-11.334,0.875,44,32,0.188,0.188,118.1
7.4273,1789123619.728,21779,junction,2.222,-11.334,0.875,44,32,0.188,0.188,118.6
7.4489,1789123619.750,21780,junction,2.211,-11.376,0.886,106,70,0.188,0.188,113.4
7.4577,1789123619.758,21781,junction,2.204,-11.337,0.875,44,32,0.188,0.188,104.0
7.4651,1789123619.766,21782,junction,2.218,-11.336,0.873,43,32,0.188,0.188,105.5
7.4737,1789123619.774,21783,junction,2.199,-11.337,0.873,44,32,0.188,0.188,107.0
7.4815,1789123619.782,21784,junction,2.198,-11.337,0.872,43,32,0.188,0.313,107.7
7.4905,1789123619.791,21785,junction,2.197,-11.334,0.873,44,32,0.188,0.313,109.0
7.4989,1789123619.800,21786,junction,2.199,-11.333,0.875,43,32,0.188,0.188,110.2
7.5070,1789123619.808,21787,junction,2.226,-11.336,0.872,44,32,0.188,0.188,110.4
7.5168,1789123619.817,21788,junction,2.197,-11.337,0.875,44,32,0.188,0.188,111.6
7.5233,1789123619.824,21789,junction,2.217,-11.334,0.875,44,32,0.188,0.188,112.7
7.5318,1789123619.832,21790,junction,2.222,-11.337,0.873,43,32,0.188,0.188,112.8
7.5403,1789123619.841,21791,junction,2.197,-11.334,0.872,43,32,0.188,0.313,113.7
7.5505,1789123619.851,21792,junction,2.226,-11.333,0.872,44,32,0.188,0.188,114.5
7.5567,1789123619.857,21793,junction,2.194,-11.337,0.872,44,32,0.188,0.313,114.2
7.5648,1789123619.865,21794,junction,2.221,-11.337,0.872,44,32,0.188,0.188,115.1
7.5744,1789123619.875,21795,junction,2.195,-11.336,0.875,43,32,0.188,0.313,115.8
7.5818,1789123619.882,21796,junction,2.215,-11.336,0.872,43,32,0.188,0.188,115.7
7.5899,1789123619.891,21797,junction,2.193,-11.334,0.872,44,32,0.313,0.188,116.4
7.6002,1789123619.901,21798,junction,2.186,-11.337,0.871,44,32,0.313,0.313,117.1
7.6067,1789123619.907,21799,junction,2.204,-11.333,0.872,44,32,0.188,0.188,116.5
7.6203,1789123619.921,21800,junction,2.197,-11.33,0.872,44,32,0.188,0.188,117.2
7.6275,1789123619.928,21801,junction,2.197,-11.337,0.873,44,32,0.188,0.313,117.8
7.6318,1789123619.932,21802,junction,2.192,-11.334,0.872,44,32,0.188,0.313,117.4
7.6400,1789123619.941,21803,junction,2.212,-11.333,0.874,44,32,0.188,0.188,118.0
7.6487,1789123619.949,21804,junction,2.205,-11.337,0.875,43,32,0.313,0.188,118.5
7.6569,1789123619.958,21805,junction,2.191,-11.336,0.872,43,32,0.188,0.313,117.9
7.6671,1789123619.968,21806,junction,2.205,-11.334,0.875,44,32,0.188,0.188,118.2
7.6742,1789123619.975,21807,junction,2.209,-11.333,0.874,44,32,0.188,0.188,118.6
7.6829,1789123619.984,21808,junction,2.204,-11.334,0.874,44,32,0.188,0.188,118.1
7.6907,1789123619.991,21809,junction,2.202,-11.333,0.875,44,32,0.188,0.313,118.5
7.7117,1789123620.012,21810,junction,2.216,-11.379,0.888,107,71,0.188,0.188,113.3
7.7208,1789123620.021,21811,junction,2.2,-11.337,0.873,44,32,0.313,0.188,102.6
7.7286,1789123620.029,21812,junction,2.204,-11.34,0.876,43,32,0.188,0.188,104.4
7.7380,1789123620.039,21813,junction,2.214,-11.331,0.875,43,32,0.188,0.188,105.9
7.7455,1789123620.046,21814,junction,2.223,-11.334,0.873,44,32,0.188,0.188,106.7
7.7537,1789123620.054,21815,junction,2.191,-11.337,0.872,44,32,0.188,0.313,108.2
7.7624,1789123620.063,21816,junction,2.222,-11.333,0.874,44,32,0.188,0.188,109.5
