t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
7.7210,1789124175.041,13381,junction,1.933,-10.996,-1.0,45,32,0.188,0.188,78.7
7.7334,1789124175.053,13382,junction,1.939,-10.996,-0.999,45,32,0.188,0.188,80.9
7.7425,1789124175.063,13383,junction,1.948,-10.998,-1.002,45,32,0.188,0.188,80.8
7.7572,1789124175.077,13384,junction,1.939,-10.995,-1.004,45,32,0.188,0.188,83.1
7.7631,1789124175.083,13385,junction,1.944,-10.996,-1.001,45,32,0.188,0.188,82.8
7.7793,1789124175.099,13386,junction,1.945,-10.998,-0.998,45,32,0.188,0.188,84.1
7.7877,1789124175.108,13387,junction,1.946,-10.996,-1.002,46,32,0.188,0.188,82.6
7.8003,1789124175.120,13388,junction,1.939,-10.996,-0.999,45,32,0.188,0.188,85.2
7.8092,1789124175.129,13389,junction,1.942,-11.001,-0.998,45,32,0.188,0.188,84.8
7.8216,1789124175.142,13390,junction,1.941,-10.993,-1.0,45,32,0.188,0.188,86.9
7.8326,1789124175.153,13391,junction,1.947,-10.996,-1.004,45,32,0.188,0.188,84.6
7.8486,1789124175.169,13392,junction,1.947,-10.996,-0.999,45,32,0.188,0.188,86.8
7.8543,1789124175.174,13393,junction,1.939,-10.996,-1.001,46,32,0.188,0.188,85.2
7.8669,1789124175.187,13394,junction,1.936,-10.998,-1.0,45,32,0.188,0.188,88.0
7.8758,1789124175.196,13395,junction,1.945,-10.999,-0.999,45,32,0.188,0.188,87.2
7.8911,1789124175.211,13396,junction,1.947,-10.996,-1.003,45,32,0.188,0.188,87.4
7.8992,1789124175.219,13397,junction,1.949,-10.999,-1.001,45,32,0.188,0.188,86.0
7.9128,1789124175.233,13398,junction,1.943,-10.999,-1.0,45,32,0.188,0.188,88.7
7.9217,1789124175.242,13399,junction,1.943,-10.996,-1.0,45,32,0.188,0.188,87.1
7.9336,1789124175.254,13400,junction,1.939,-10.999,-1.004,45,32,0.188,0.188,89.7
7.9478,1789124175.268,13401,junction,1.945,-10.996,-0.997,45,32,0.188,0.188,86.9
7.9582,1789124175.278,13402,junction,1.943,-10.996,-1.002,45,32,0.188,0.188,88.2
7.9665,1789124175.287,13403,junction,1.943,-10.996,-1.003,45,32,0.188,0.188,86.9
7.9800,1789124175.300,13404,junction,1.953,-10.996,-1.001,45,32,0.188,0.188,89.6
7.9882,1789124175.308,13405,junction,1.941,-10.999,-1.001,45,32,0.188,0.188,87.7
8.0036,1789124175.324,13406,junction,1.939,-10.999,-1.001,45,32,0.188,0.188,88.6
8.0130,1789124175.333,13407,junction,1.943,-10.996,-1.003,45,32,0.188,0.188,86.8
8.0299,1789124175.350,13408,junction,1.936,-10.996,-1.001,45,32,0.188,0.188,88.5
8.0343,1789124175.354,13409,junction,1.937,-10.996,-0.999,45,32,0.188,0.188,87.3
8.0599,1789124175.380,13410,junction,1.967,-11.009,-0.968,110,69,0.188,0.188,86.0
8.0718,1789124175.392,13411,junction,1.946,-10.997,-1.0,45,32,0.188,0.188,78.4
8.0851,1789124175.405,13412,junction,1.937,-10.996,-1.003,45,32,0.188,0.188,79.8
8.0946,1789124175.415,13413,junction,1.945,-10.996,-1.002,45,32,0.188,0.188,79.8
8.1063,1789124175.426,13414,junction,1.952,-10.999,-1.0,45,32,0.188,0.188,82.2
8.1142,1789124175.434,13415,junction,1.944,-10.996,-1.001,45,32,0.188,0.188,82.0
8.1299,1789124175.450,13416,junction,1.94,-10.996,-0.998,45,32,0.188,0.188,83.4
8.1381,1789124175.458,13417,junction,1.947,-10.991,-1.004,45,32,0.188,0.188,82.3
8.1505,1789124175.470,13418,junction,1.936,-10.999,-0.999,45,32,0.188,0.188,85.1
8.1594,1789124175.479,13419,junction,1.945,-10.996,-0.999,45,32,0.188,0.188,84.7
8.1718,1789124175.492,13420,junction,1.947,-10.994,-1.003,45,32,0.188,0.188,86.8
8.1828,1789124175.503,13421,junction,1.936,-10.993,-1.0,45,32,0.188,0.188,84.6
8.1964,1789124175.516,13422,junction,1.947,-10.996,-1.0,45,32,0.188,0.188,86.7
8.2046,1789124175.525,13423,junction,1.931,-10.996,-1.0,46,32,0.188,0.188,85.2
8.2170,1789124175.537,13424,junction,1.939,-10.993,-1.0,46,32,0.188,0.188,87.9
8.2261,1789124175.546,13425,junction,1.939,-11.001,-1.0,45,32,0.188,0.188,87.1
8.2416,1789124175.562,13426,junction,1.931,-10.996,-1.003,45,32,0.188,0.188,87.3
8.2497,1789124175.570,13427,junction,1.939,-10.996,-1.004,46,32,0.188,0.188,85.8
8.2632,1789124175.583,13428,junction,1.933,-11.002,-0.998,45,32,0.188,0.188,88.5
8.2713,1789124175.591,13429,junction,1.944,-10.995,-0.999,45,32,0.188,0.188,86.8
8.2839,1789124175.604,13430,junction,1.951,-10.996,-1.0,45,32,0.188,0.188,89.5
8.2960,1789124175.616,13431,junction,1.932,-10.996,-1.001,46,32,0.188,0.188,86.7
8.3088,1789124175.629,13432,junction,1.94,-10.996,-1.0,46,32,0.188,0.188,87.8
8.3173,1789124175.637,13433,junction,1.935,-10.993,-1.003,45,32,0.188,0.188,86.9
8.3315,1789124175.652,13434,junction,1.944,-10.997,-1.0,45,32,0.188,0.188,89.6
8.3386,1789124175.659,13435,junction,1.95,-10.993,-1.001,45,32,0.188,0.188,87.7
8.3560,1789124175.676,13436,junction,1.946,-10.996,-1.005,46,32,0.188,0.188,88.6
8.3633,1789124175.683,13437,junction,1.95,-10.999,-0.998,45,32,0.188,0.188,87.3
8.3757,1789124175.696,13438,junction,1.948,-10.999,-1.0,45,32,0.188,0.188,89.1
8.3840,1789124175.704,13439,junction,1.943,-10.996,-0.999,45,32,0.188,0.188,87.8
8.4101,1789124175.730,13440,junction,1.956,-11.008,-0.97,110,69,0.188,0.188,86.3
8.4239,1789124175.744,13441,junction,1.938,-10.993,-0.997,45,32,0.188,0.188,78.6
8.4340,1789124175.754,13442,junction,1.936,-10.999,-0.999,45,32,0.188,0.188,80.9
8.4427,1789124175.763,13443,junction,1.941,-10.996,-1.003,45,32,0.188,0.188,80.8
8.4579,1789124175.778,13444,junction,1.945,-10.996,-1.0,45,32,0.188,0.188,83.1
8.4634,1789124175.783,13445,junction,1.943,-10.997,-0.999,45,32,0.188,0.188,82.9
8.4794,1789124175.799,13446,junction,1.933,-10.996,-0.999,45,32,0.188,0.188,84.0
8.4881,1789124175.808,13447,junction,1.949,-10.998,-0.999,45,32,0.188,0.188,82.6
8.5008,1789124175.821,13448,junction,1.94,-10.996,-1.001,45,32,0.188,0.188,85.1
8.5093,1789124175.829,13449,junction,1.942,-10.996,-0.999,45,32,0.188,0.188,84.7
8.5214,1789124175.841,13450,junction,1.948,-10.998,-1.001,46,32,0.188,0.188,86.8
8.5330,1789124175.853,13451,junction,1.951,-10.996,-1.0,45,32,0.188,0.188,84.4
8.5463,1789124175.866,13452,junction,1.943,-10.999,-0.998,46,32,0.188,0.188,86.4
8.5543,1789124175.874,13453,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,85.1
8.5669,1789124175.887,13454,junction,1.934,-10.996,-0.997,45,32,0.188,0.188,87.9
8.5759,1789124175.896,13455,junction,1.949,-10.999,-0.999,45,32,0.188,0.188,87.1
8.5917,1789124175.912,13456,junction,1.949,-10.996,-0.999,46,32,0.188,0.188,87.2
8.6004,1789124175.920,13457,junction,1.948,-10.996,-1.003,45,32,0.188,0.188,86.0
8.6137,1789124175.934,13458,junction,1.949,-10.999,-1.001,45,32,0.188,0.188,88.4
8.6225,1789124175.942,13459,junction,1.947,-10.996,-1.007,45,32,0.188,0.188,86.7
8.6342,1789124175.954,13460,junction,1.946,-10.996,-1.002,45,32,0.188,0.188,89.4
8.6470,1789124175.967,13461,junction,1.939,-10.996,-1.0,45,32,0.188,0.188,86.6
8.6599,1789124175.980,13462,junction,1.948,-10.999,-1.0,45,32,0.188,0.188,87.7
8.6676,1789124175.988,13463,junction,1.939,-10.996,-1.0,46,32,0.188,0.188,86.8
8.6836,1789124176.004,13464,junction,1.944,-10.999,-0.998,45,32,0.188,0.188,89.5
8.6888,1789124176.009,13465,junction,1.95,-10.996,-0.999,45,32,0.188,0.188,87.6
8.7047,1789124176.025,13466,junction,1.942,-10.996,-0.999,45,32,0.188,0.188,88.5
8.7143,1789124176.034,13467,junction,1.947,-10.998,-1.007,46,32,0.188,0.188,86.7
8.7265,1789124176.046,13468,junction,1.931,-10.999,-0.999,46,32,0.188,0.188,88.6
8.7346,1789124176.055,13469,junction,1.935,-10.999,-1.0,45,32,0.188,0.188,87.4
8.7611,1789124176.081,13470,junction,1.968,-11.012,-0.97,110,69,0.188,0.188,85.7
8.7718,1789124176.092,13471,junction,1.942,-10.996,-1.001,45,32,0.188,0.188,78.2
8.7850,1789124176.105,13472,junction,1.937,-10.996,-1.0,45,32,0.188,0.188,80.8
8.7934,1789124176.113,13473,junction,1.943,-10.999,-1.0,45,32,0.188,0.188,80.8
8.8059,1789124176.126,13474,junction,1.947,-10.993,-1.002,45,32,0.188,0.188,83.1
8.8143,1789124176.134,13475,junction,1.942,-10.999,-1.0,45,32,0.188,0.188,82.9
8.8319,1789124176.152,13476,junction,1.947,-10.999,-1.001,45,32,0.188,0.188,84.2
8.8382,1789124176.158,13477,junction,1.934,-10.993,-1.001,46,32,0.188,0.188,82.8
8.8569,1789124176.177,13478,junction,1.94,-10.994,-0.996,45,32,0.188,0.188,85.2
8.8592,1789124176.179,13479,junction,1.944,-10.996,-1.002,45,32,0.188,0.188,84.7
8.8720,1789124176.192,13480,junction,1.945,-10.991,-1.0,45,32,0.188,0.188,86.8
8.8834,1789124176.203,13481,junction,1.94,-10.993,-0.998,45,32,0.188,0.188,84.6
8.8968,1789124176.217,13482,junction,1.95,-10.996,-1.004,45,32,0.188,0.188,86.5
8.9155,1789124176.236,13483,junction,1.945,-10.998,-1.0,45,32,0.188,0.188,85.3
8.9167,1789124176.237,13484,junction,1.946,-10.999,-1.0,45,32,0.188,0.188,88.0
8.9258,1789124176.246,13485,junction,1.926,-10.996,-0.999,45,32,0.188,0.188,87.1
8.9403,1789124176.260,13486,junction,1.932,-10.996,-1.003,46,32,0.188,0.188,87.3
8.9493,1789124176.269,13487,junction,1.935,-11.001,-1.002,46,32,0.188,0.188,86.6
8.9632,1789124176.283,13488,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,88.7
8.9746,1789124176.295,13489,junction,1.945,-10.997,-1.0,45,32,0.188,0.188,86.8
8.9838,1789124176.304,13490,junction,1.939,-10.999,-1.0,46,32,0.188,0.188,89.4
8.9954,1789124176.315,13491,junction,1.95,-10.996,-1.005,46,32,0.188,0.188,86.7
9.0091,1789124176.329,13492,junction,1.946,-10.996,-1.001,45,32,0.188,0.188,88.4
9.0177,1789124176.338,13493,junction,1.947,-10.996,-1.0,45,32,0.188,0.188,87.0
9.0372,1789124176.357,13494,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,89.5
9.0382,1789124176.358,13495,junction,1.955,-10.996,-0.998,45,32,0.188,0.188,87.7
9.0541,1789124176.374,13496,junction,1.948,-10.999,-1.004,45,32,0.188,0.188,88.5
9.0628,1789124176.383,13497,junction,1.949,-10.996,-1.0,45,32,0.188,0.188,87.3
9.0752,1789124176.395,13498,junction,1.951,-10.996,-1.003,45,32,0.188,0.188,89.2
9.0878,1789124176.408,13499,junction,1.948,-10.999,-1.0,45,32,0.188,0.188,86.9
9.1138,1789124176.434,13500,junction,1.961,-11.009,-0.967,110,69,0.188,0.188,84.0
9.1219,1789124176.442,13501,junction,1.947,-10.999,-1.0,45,32,0.188,0.188,78.0
9.1341,1789124176.454,13502,junction,1.946,-10.999,-1.0,45,32,0.188,0.188,80.8
9.1454,1789124176.465,13503,junction,1.948,-10.996,-0.999,45,32,0.188,0.188,80.8
9.1579,1789124176.478,13504,junction,1.944,-10.998,-1.001,45,32,0.188,0.188,81.7
9.1659,1789124176.486,13505,junction,1.94,-10.994,-0.999,45,32,0.188,0.188,81.5
9.1791,1789124176.499,13506,junction,1.937,-10.996,-0.999,45,32,0.188,0.188,84.3
9.1888,1789124176.509,13507,junction,1.947,-10.996,-1.0,45,32,0.188,0.188,83.4
9.2002,1789124176.520,13508,junction,1.946,-10.997,-1.0,45,32,0.188,0.188,86.0
9.2119,1789124176.532,13509,junction,1.935,-10.996,-1.001,45,32,0.188,0.188,84.0
9.2254,1789124176.545,13510,junction,1.944,-11.001,-1.0,45,32,0.188,0.188,85.1
9.2336,1789124176.554,13511,junction,1.951,-10.998,-1.0,45,32,0.188,0.188,84.5
9.2464,1789124176.566,13512,junction,1.937,-10.999,-1.003,46,32,0.188,0.188,87.3
9.2547,1789124176.575,13513,junction,1.938,-10.995,-0.999,45,32,0.188,0.188,85.9
9.2695,1789124176.589,13514,junction,1.937,-11.001,-1.002,46,32,0.188,0.188,87.0
9.2785,1789124176.599,13515,junction,1.941,-10.999,-1.0,45,32,0.188,0.188,85.5
9.2910,1789124176.611,13516,junction,1.938,-10.996,-0.999,45,32,0.188,0.188,87.4
9.2992,1789124176.619,13517,junction,1.948,-10.996,-1.002,45,32,0.188,0.188,86.5
9.3128,1789124176.633,13518,junction,1.932,-10.995,-1.001,46,32,0.188,0.188,89.2
9.3280,1789124176.648,13519,junction,1.942,-10.998,-1.001,46,32,0.188,0.188,85.9
9.3360,1789124176.656,13520,junction,1.928,-10.998,-1.0,46,32,0.188,0.188,88.3
9.3449,1789124176.665,13521,junction,1.947,-10.997,-1.0,45,32,0.188,0.188,87.4
9.3576,1789124176.678,13522,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,89.2
9.3659,1789124176.686,13523,junction,1.941,-10.996,-1.0,45,32,0.188,0.188,88.0
9.3824,1789124176.702,13524,junction,1.947,-10.996,-0.998,45,32,0.188,0.188,88.9
9.3906,1789124176.711,13525,junction,1.951,-10.998,-1.0,45,32,0.188,0.188,86.4
9.4034,1789124176.723,13526,junction,1.945,-10.994,-1.0,45,32,0.188,0.188,89.0
9.4123,1789124176.732,13527,junction,1.937,-10.996,-1.004,45,32,0.188,0.188,88.0
9.4307,1789124176.751,13528,junction,1.945,-10.993,-1.002,45,32,0.188,0.188,89.7
9.4356,1789124176.756,13529,junction,1.943,-10.998,-1.002,45,32,0.188,0.188,86.8
9.4620,1789124176.782,13530,junction,1.955,-11.012,-0.969,110,69,0.188,0.188,84.9
9.4705,1789124176.790,13531,junction,1.937,-10.999,-1.001,45,32,0.188,0.188,78.8
9.4835,1789124176.803,13532,junction,1.935,-10.996,-1.0,45,32,0.188,0.188,81.6
9.4959,1789124176.816,13533,junction,1.947,-10.996,-1.0,45,32,0.188,0.188,80.1
9.5074,1789124176.827,13534,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,82.2
9.5152,1789124176.835,13535,junction,1.947,-10.996,-0.999,45,32,0.188,0.188,82.1
9.5288,1789124176.849,13536,junction,1.948,-10.996,-1.002,45,32,0.188,0.188,84.9
9.5373,1789124176.857,13537,junction,1.94,-10.996,-1.0,45,32,0.188,0.188,83.9
9.5519,1789124176.872,13538,junction,1.941,-11.001,-1.0,45,32,0.188,0.188,84.6
9.5608,1789124176.881,13539,junction,1.947,-10.993,-1.005,45,32,0.188,0.188,83.9
9.5735,1789124176.894,13540,junction,1.948,-10.998,-1.0,45,32,0.188,0.188,86.1
9.5817,1789124176.902,13541,junction,1.944,-11.001,-1.0,45,32,0.188,0.188,85.4
9.5956,1789124176.916,13542,junction,1.944,-10.996,-1.001,45,32,0.188,0.188,88.1
9.6050,1789124176.925,13543,junction,1.944,-10.993,-1.002,45,32,0.188,0.188,85.1
9.6178,1789124176.938,13544,junction,1.928,-11.001,-0.999,45,32,0.188,0.188,87.9
9.6267,1789124176.947,13545,junction,1.943,-10.993,-1.002,45,32,0.188,0.188,87.1
9.6394,1789124176.959,13546,junction,1.949,-10.994,-1.0,45,32,0.188,0.188,88.9
9.6474,1789124176.967,13547,junction,1.948,-10.993,-1.0,45,32,0.188,0.188,87.7
9.6630,1789124176.983,13548,junction,1.941,-10.999,-1.0,45,32,0.188,0.188,88.7
9.6712,1789124176.991,13549,junction,1.944,-10.999,-0.999,45,32,0.188,0.188,86.9
9.6838,1789124177.004,13550,junction,1.932,-10.999,-1.001,46,32,0.188,0.188,89.5
9.6928,1789124177.013,13551,junction,1.949,-11.001,-0.998,46,32,0.188,0.188,88.3
9.7081,1789124177.028,13552,junction,1.941,-10.996,-0.999,45,32,0.188,0.188,90.1
9.7166,1789124177.037,13553,junction,1.946,-10.996,-0.999,45,32,0.188,0.188,86.6
9.7311,1789124177.051,13554,junction,1.942,-10.994,-1.0,45,32,0.188,0.188,89.3
9.7408,1789124177.061,13555,junction,1.942,-10.996,-1.001,46,32,0.188,0.188,86.7
9.7520,1789124177.072,13556,junction,1.946,-10.999,-1.0,45,32,0.188,0.188,89.2
9.7610,1789124177.081,13557,junction,1.944,-10.991,-1.001,45,32,0.188,0.188,88.1
9.7761,1789124177.096,13558,junction,1.947,-10.996,-1.0,46,32,0.188,0.188,88.3
9.7850,1789124177.105,13559,junction,1.945,-10.996,-1.002,45,32,0.188,0.188,86.9
9.8157,1789124177.136,13560,junction,1.962,-11.01,-0.973,110,69,0.188,0.188,84.9
9.8196,1789124177.140,13561,junction,1.946,-10.999,-1.001,45,32,0.188,0.188,78.8
9.8375,1789124177.157,13562,junction,1.936,-10.998,-0.998,45,32,0.188,0.188,80.2
9.8433,1789124177.163,13563,junction,1.943,-10.996,-1.001,45,32,0.188,0.188,80.1
9.8569,1789124177.177,13564,junction,1.944,-11.001,-1.0,45,32,0.188,0.188,82.4
9.8642,1789124177.184,13565,junction,1.94,-10.999,-0.997,46,32,0.188,0.188,82.3
9.8775,1789124177.197,13566,junction,1.947,-10.996,-0.999,45,32,0.188,0.188,85.1
9.8875,1789124177.207,13567,junction,1.936,-10.993,-0.998,45,32,0.188,0.188,82.6
9.9026,1789124177.223,13568,junction,1.945,-10.996,-0.999,45,32,0.188,0.188,85.3
9.9102,1789124177.230,13569,junction,1.933,-10.999,-0.999,45,32,0.188,0.188,84.8
9.9218,1789124177.242,13570,junction,1.951,-10.997,-0.999,45,32,0.188,0.188,86.9
9.9296,1789124177.250,13571,junction,1.938,-10.996,-0.999,45,32,0.188,0.188,86.2
9.9446,1789124177.265,13572,junction,1.945,-10.996,-1.004,45,32,0.188,0.188,87.3
9.9528,1789124177.273,13573,junction,1.948,-10.999,-1.002,45,32,0.188,0.188,85.9
9.9668,1789124177.287,13574,junction,1.948,-10.999,-0.997,45,32,0.188,0.188,88.6
9.9758,1789124177.296,13575,junction,1.948,-10.996,-1.0,45,32,0.188,0.188,87.7
9.9868,1789124177.307,13576,junction,1.952,-10.996,-1.0,45,32,0.188,0.188,89.6
9.9971,1789124177.317,13577,junction,1.942,-10.999,-1.001,45,32,0.188,0.188,86.8
10.0107,1789124177.331,13578,junction,1.946,-10.996,-0.998,45,32,0.188,0.188,89.5
10.0189,1789124177.339,13579,junction,1.934,-10.998,-1.001,46,32,0.188,0.188,87.7
10.0316,1789124177.352,13580,junction,1.944,-10.992,-1.0,45,32,0.188,0.188,90.3
10.0400,1789124177.360,13581,junction,1.939,-10.999,-0.999,45,32,0.188,0.188,89.1
10.0526,1789124177.373,13582,junction,1.945,-10.996,-1.002,45,32,0.188,0.188,90.9
10.0606,1789124177.381,13583,junction,1.949,-10.997,-1.001,46,32,0.188,0.188,89.6
10.0744,1789124177.394,13584,junction,1.952,-10.991,-1.003,45,32,0.188,0.188,92.0
10.0826,1789124177.403,13585,junction,1.945,-10.996,-0.999,45,32,0.188,0.188,89.8
10.0952,1789124177.415,13586,junction,1.948,-10.995,-1.0,45,32,0.188,0.188,92.2
10.1044,1789124177.424,13587,junction,1.935,-11.001,-0.999,45,32,0.188,0.188,90.7
10.1174,1789124177.437,13588,junction,1.94,-10.999,-1.002,45,32,0.188,0.188,92.4
10.1268,1789124177.447,13589,junction,1.947,-10.996,-0.999,45,32,0.188,0.188,89.6
10.1543,1789124177.474,13590,junction,1.961,-11.008,-0.968,110,69,0.188,0.188,87.7
10.1615,1789124177.481,13591,junction,1.939,-10.996,-1.0,45,32,0.188,0.188,81.1
10.1750,1789124177.495,13592,junction,1.945,-10.996,-1.002,45,32,0.188,0.188,83.9
10.1874,1789124177.507,13593,junction,1.946,-10.999,-1.004,45,32,0.188,0.188,83.4
10.1950,1789124177.515,13594,junction,1.946,-10.996,-1.002,45,32,0.188,0.188,85.6
10.2031,1789124177.523,13595,junction,1.947,-10.996,-1.0,46,32,0.188,0.188,85.1
10.2162,1789124177.536,13596,junction,1.942,-10.998,-1.001,45,32,0.188,0.188,87.8
10.2246,1789124177.545,13597,junction,1.936,-10.996,-0.999,46,32,0.188,0.188,86.5
10.2373,1789124177.557,13598,junction,1.94,-10.999,-0.999,45,32,0.188,0.188,88.9
10.2460,1789124177.566,13599,junction,1.951,-10.998,-1.004,45,32,0.188,0.188,87.8
10.2584,1789124177.578,13600,junction,1.944,-10.996,-0.999,45,32,0.188,0.188,89.8
10.2665,1789124177.586,13601,junction,1.948,-10.996,-1.0,45,32,0.188,0.188,88.8
10.2797,1789124177.600,13602,junction,1.942,-10.993,-1.001,45,32,0.188,0.188,91.4
10.2879,1789124177.608,13603,junction,1.946,-10.999,-1.0,45,32,0.188,0.188,89.3
10.3022,1789124177.622,13604,junction,1.946,-10.998,-1.004,45,32,0.188,0.188,91.9
10.3100,1789124177.630,13605,junction,1.947,-10.996,-1.0,46,32,0.188,0.188,90.6
10.3218,1789124177.642,13606,junction,1.945,-10.995,-1.002,45,32,0.188,0.188,92.3
10.3303,1789124177.650,13607,junction,1.95,-10.996,-0.997,46,32,0.188,0.188,90.8
10.3441,1789124177.664,13608,junction,1.947,-10.994,-1.002,45,32,0.188,0.188,93.2
10.3522,1789124177.672,13609,junction,1.948,-10.999,-1.003,45,32,0.188,0.188,90.9
10.3647,1789124177.685,13610,junction,1.939,-10.998,-0.998,45,32,0.188,0.188,93.4
10.3750,1789124177.695,13611,junction,1.942,-10.998,-0.998,45,32,0.188,0.188,91.8
10.3863,1789124177.706,13612,junction,1.945,-10.999,-1.002,45,32,0.188,0.188,93.4
10.3944,1789124177.714,13613,junction,1.944,-10.999,-0.999,45,32,0.188,0.188,91.7
10.4081,1789124177.728,13614,junction,1.944,-10.993,-1.002,45,32,0.188,0.188,94.1
10.4161,1789124177.736,13615,junction,1.95,-10.993,-1.003,45,32,0.188,0.188,91.6
10.4289,1789124177.749,13616,junction,1.949,-10.99,-0.999,45,32,0.188,0.188,94.0
10.4380,1789124177.758,13617,junction,1.946,-10.995,-1.003,45,32,0.188,0.188,92.2
10.4510,1789124177.771,13618,junction,1.946,-10.996,-0.999,45,32,0.188,0.188,93.7
10.4601,1789124177.780,13619,junction,1.954,-10.991,-1.0,45,32,0.188,0.188,91.9
10.4862,1789124177.806,13620,junction,1.958,-11.01,-0.973,110,69,0.188,0.188,89.7
10.4935,1789124177.813,13621,junction,1.951,-10.996,-1.004,45,32,0.188,0.188,82.6
10.5070,1789124177.827,13622,junction,1.943,-10.994,-0.999,45,32,0.188,0.188,85.2
10.5156,1789124177.836,13623,junction,1.937,-10.999,-1.0,45,32,0.188,0.188,84.6
10.5275,1789124177.847,13624,junction,1.935,-10.999,-1.0,45,32,0.188,0.188,86.8
10.5407,1789124177.861,13625,junction,1.949,-10.999,-0.997,45,32,0.188,0.188,86.2
10.5485,1789124177.868,13626,junction,1.937,-10.999,-0.997,45,32,0.188,0.188,88.8
10.5576,1789124177.878,13627,junction,1.943,-10.998,-1.003,45,32,0.188,0.188,87.3
10.5696,1789124177.890,13628,junction,1.946,-10.999,-1.003,45,32,0.188,0.188,89.8
10.5784,1789124177.898,13629,junction,1.943,-10.999,-1.004,45,32,0.188,0.188,88.6
10.5908,1789124177.911,13630,junction,1.946,-10.996,-1.003,45,32,0.188,0.188,90.4
10.5989,1789124177.919,13631,junction,1.943,-10.991,-0.998,45,32,0.188,0.188,89.3
10.6126,1789124177.933,13632,junction,1.936,-10.994,-0.999,45,32,0.188,0.188,91.8
10.6221,1789124177.942,13633,junction,1.931,-10.996,-0.999,45,32,0.188,0.188,89.8
10.6329,1789124177.953,13634,junction,1.935,-10.998,-1.005,45,32,0.188,0.188,92.3
10.6422,1789124177.962,13635,junction,1.946,-10.998,-1.0,45,32,0.188,0.188,90.9
10.6544,1789124177.974,13636,junction,1.941,-10.998,-1.0,46,32,0.188,0.188,92.6
10.6623,1789124177.982,13637,junction,1.938,-10.996,-1.0,46,32,0.188,0.188,91.1
10.6761,1789124177.996,13638,junction,1.938,-10.996,-0.999,46,32,0.188,0.188,93.6
10.6840,1789124178.004,13639,junction,1.947,-10.998,-1.005,45,32,0.188,0.188,91.3
10.6964,1789124178.016,13640,junction,1.937,-10.99,-0.999,45,32,0.188,0.188,93.8
10.7057,1789124178.026,13641,junction,1.942,-10.993,-1.0,45,32,0.188,0.188,92.1
10.7187,1789124178.039,13642,junction,1.939,-10.996,-1.0,45,32,0.188,0.188,93.6
10.7285,1789124178.048,13643,junction,1.939,-10.999,-1.0,45,32,0.188,0.188,92.0
10.7400,1789124178.060,13644,junction,1.944,-10.998,-1.002,45,32,0.188,0.188,94.4
10.7511,1789124178.071,13645,junction,1.932,-10.996,-1.002,45,32,0.188,0.188,91.8
10.7616,1789124178.082,13646,junction,1.945,-10.994,-1.0,46,32,0.188,0.188,94.2
10.7700,1789124178.090,13647,junction,1.944,-10.999,-0.999,45,32,0.188,0.188,92.3
10.7826,1789124178.103,13648,junction,1.951,-10.998,-0.999,45,32,0.188,0.188,93.9
10.7936,1789124178.114,13649,junction,1.951,-10.993,-0.999,45,32,0.188,0.188,92.1
10.8196,1789124178.139,13650,junction,1.959,-11.01,-0.972,110,69,0.188,0.188,89.9
10.8254,1789124178.145,13651,junction,1.944,-10.994,-1.0,45,32,0.188,0.188,82.7
10.8379,1789124178.158,13652,junction,1.944,-10.993,-0.999,45,32,0.188,0.188,85.3
10.8472,1789124178.167,13653,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,84.7
10.8615,1789124178.181,13654,junction,1.949,-10.999,-0.999,45,32,0.188,0.188,86.8
10.8672,1789124178.187,13655,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,86.2
10.8802,1789124178.200,13656,junction,1.945,-10.995,-1.0,45,32,0.188,0.188,88.8
10.8911,1789124178.211,13657,junction,1.942,-10.999,-1.001,45,32,0.188,0.188,87.3
10.9022,1789124178.222,13658,junction,1.942,-10.993,-0.998,45,32,0.188,0.188,89.8
10.9104,1789124178.230,13659,junction,1.927,-10.997,-0.999,45,32,0.188,0.188,88.6
10.9241,1789124178.244,13660,junction,1.95,-10.998,-1.001,45,32,0.188,0.188,90.6
10.9366,1789124178.257,13661,junction,1.943,-10.996,-1.002,45,32,0.188,0.188,89.4
10.9439,1789124178.264,13662,junction,1.945,-10.99,-1.002,45,32,0.188,0.188,91.9
10.9544,1789124178.274,13663,junction,1.943,-10.996,-0.997,45,32,0.188,0.188,89.9
10.9655,1789124178.285,13664,junction,1.949,-10.999,-1.0,45,32,0.188,0.188,92.4
10.9743,1789124178.294,13665,junction,1.932,-10.988,-1.001,45,32,0.188,0.188,91.1
10.9861,1789124178.306,13666,junction,1.946,-10.999,-1.002,45,32,0.188,0.188,92.6
10.9941,1789124178.314,13667,junction,1.934,-10.997,-1.002,45,32,0.188,0.188,91.2
11.0081,1789124178.328,13668,junction,1.951,-10.996,-0.999,45,32,0.188,0.188,93.7
11.0156,1789124178.336,13669,junction,1.949,-11.001,-0.999,45,32,0.188,0.188,91.4
11.0287,1789124178.349,13670,junction,1.933,-10.996,-0.996,45,32,0.188,0.188,93.8
