t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
0.0053,1789129817.458,284552,y,11.059,,10.267,51,34,1.313,,63.0
0.0205,1789129817.473,284553,y,11.054,,10.269,51,34,1.438,,64.2
0.0336,1789129817.486,284554,y,10.365,,10.323,51,34,0.938,,64.4
0.0479,1789129817.501,284555,y,10.993,,10.253,51,34,1.313,,65.1
0.0628,1789129817.515,284556,y,11.053,,10.268,51,34,1.438,,65.7
0.0766,1789129817.529,284557,y,10.587,,10.296,51,34,1.063,,66.1
0.0907,1789129817.543,284558,y,11.006,,10.253,51,34,1.313,,66.5
0.1071,1789129817.560,284559,junction,8.858,-26.51,5.16,50,34,0.938,2.563,67.0
0.1223,1789129817.575,284560,y,11.063,,10.268,51,28,1.438,,66.4
0.1342,1789129817.587,284561,y,11.072,,10.266,51,34,1.313,,67.0
0.1493,1789129817.602,284562,y,10.999,,10.251,51,35,1.313,,67.3
0.1637,1789129817.616,284563,y,10.363,,10.321,51,34,0.938,,67.6
0.1797,1789129817.632,284564,y,10.374,,10.321,51,34,0.938,,67.8
0.1932,1789129817.646,284565,y,10.811,,10.272,51,34,1.313,,67.9
0.2079,1789129817.661,284566,y,10.814,,10.27,51,34,1.188,,67.6
0.2223,1789129817.675,284567,y,11.059,,10.269,51,34,1.438,,67.8
0.2381,1789129817.691,284568,y,11.065,,10.264,51,34,1.313,,67.9
0.2526,1789129817.705,284569,y,11.067,,10.271,51,34,1.313,,67.6
0.2668,1789129817.719,284570,y,11.065,,10.267,51,35,1.313,,67.7
0.2818,1789129817.734,284571,y,11.067,,10.265,51,34,1.438,,67.9
0.2963,1789129817.749,284572,y,11.066,,10.265,51,34,1.313,,67.5
0.3128,1789129817.765,284573,y,10.824,,10.27,51,34,1.188,,67.1
0.3278,1789129817.780,284574,y,11.063,,10.267,51,34,1.313,,67.3
0.3429,1789129817.796,284575,y,10.813,,10.272,51,34,1.188,,67.0
0.3569,1789129817.810,284576,y,11.065,,10.267,51,34,1.313,,67.2
0.3720,1789129817.825,284577,y,10.821,,10.271,51,34,1.188,,67.3
0.3879,1789129817.841,284578,y,10.375,,10.324,51,34,0.938,,66.8
0.4017,1789129817.854,284579,y,11.006,,10.247,51,34,1.313,,67.0
0.4341,1789129817.887,284580,junction,9.089,-25.941,5.317,131,87,0.938,2.188,64.5
0.4440,1789129817.897,284581,y,11.069,,10.269,51,28,1.438,,61.7
0.4579,1789129817.911,284582,y,11.058,,10.269,51,34,1.438,,62.8
0.4730,1789129817.926,284583,y,10.602,,10.297,51,34,1.063,,63.6
0.4860,1789129817.939,284584,y,11.043,,10.269,51,34,1.438,,64.0
0.5008,1789129817.953,284585,y,10.378,,10.322,51,34,0.938,,64.7
0.5170,1789129817.970,284586,y,10.818,,10.27,51,34,1.188,,65.3
0.5330,1789129817.986,284587,y,10.369,,10.322,51,34,0.938,,65.7
0.5433,1789129817.996,284588,y,10.82,,10.271,51,34,1.188,,66.2
0.5584,1789129818.011,284589,y,10.998,,10.25,51,34,1.188,,66.6
0.5720,1789129818.025,284590,y,10.374,,10.32,51,34,0.938,,66.5
0.6110,1789129818.064,284591,y,11.056,,10.268,51,34,1.438,,66.9
0.6111,1789129818.064,284592,y,10.594,,10.296,51,34,1.063,,67.2
0.6156,1789129818.068,284593,y,10.592,,10.298,51,34,0.938,,67.5
0.6299,1789129818.083,284594,y,10.994,,10.251,51,34,1.313,,67.7
0.6453,1789129818.098,284595,y,11.059,,10.269,51,34,1.438,,67.9
0.6596,1789129818.112,284596,y,11.05,,10.27,51,34,1.438,,67.6
0.6741,1789129818.127,284597,y,11.062,,10.27,51,35,1.438,,67.8
0.6888,1789129818.141,284598,y,11.014,,10.248,51,34,1.313,,68.0
0.7062,1789129818.159,284599,y,11.019,,10.25,51,34,1.313,,67.7
0.7182,1789129818.171,284600,y,11.062,,10.266,51,34,1.313,,68.1
0.7330,1789129818.186,284601,y,11.025,,10.248,51,34,1.313,,68.0
0.7485,1789129818.201,284602,y,11.061,,10.267,51,34,1.438,,67.6
0.7632,1789129818.216,284603,y,11.064,,10.271,51,34,1.313,,67.8
0.7783,1789129818.231,284604,y,11.002,,10.251,51,34,1.313,,67.9
0.7920,1789129818.245,284605,y,11.062,,10.267,51,34,1.438,,67.5
0.8069,1789129818.260,284606,y,11.013,,10.251,51,34,1.313,,67.9
0.8231,1789129818.276,284607,y,11.072,,10.268,51,34,1.313,,68.0
0.8369,1789129818.290,284608,y,11.07,,10.266,51,34,1.438,,67.3
0.8523,1789129818.305,284609,y,11.075,,10.267,51,34,1.438,,67.4
0.8804,1789129818.333,284610,junction,9.125,-25.938,5.301,130,87,1.063,2.188,64.8
0.8936,1789129818.346,284611,y,11.063,,10.268,51,30,1.438,,62.0
0.9076,1789129818.360,284612,y,11.049,,10.269,51,34,1.438,,63.1
0.9227,1789129818.375,284613,y,11.063,,10.267,51,35,1.313,,64.1
0.9371,1789129818.390,284614,junction,9.373,-25.971,5.218,50,34,1.438,2.063,64.4
0.9511,1789129818.404,284615,y,11.015,,10.251,51,28,1.313,,64.6
0.9655,1789129818.418,284616,y,11.062,,10.268,51,34,1.438,,65.4
0.9804,1789129818.433,284617,y,11.057,,10.267,51,34,1.438,,65.6
0.9932,1789129818.446,284618,y,11.063,,10.265,51,34,1.313,,66.1
1.0087,1789129818.461,284619,y,10.363,,10.325,51,34,0.938,,66.7
1.0244,1789129818.477,284620,y,10.384,,10.32,51,34,0.938,,66.8
1.0374,1789129818.490,284621,y,10.375,,10.321,51,34,0.938,,67.1
1.0521,1789129818.505,284622,y,11.057,,10.27,51,34,1.438,,67.3
1.0659,1789129818.519,284623,y,11.061,,10.268,51,35,1.313,,67.2
1.0843,1789129818.537,284624,y,11.061,,10.269,51,34,1.313,,67.5
1.0956,1789129818.548,284625,y,11.062,,10.265,51,34,1.313,,68.2
1.1113,1789129818.564,284626,junction,9.376,-25.965,5.216,50,34,1.313,2.063,67.7
1.1260,1789129818.579,284627,y,11.068,,10.266,51,29,1.438,,67.4
1.1465,1789129818.599,284628,y,11.004,,10.252,51,34,1.313,,67.8
1.1544,1789129818.607,284629,y,10.585,,10.297,51,34,1.063,,67.6
1.1682,1789129818.621,284630,y,11.071,,10.269,51,34,1.313,,67.9
1.1836,1789129818.636,284631,y,11.051,,10.27,51,34,1.313,,68.0
1.1983,1789129818.651,284632,y,11.06,,10.267,51,34,1.438,,67.6
1.2124,1789129818.665,284633,y,11.063,,10.267,51,34,1.313,,68.2
1.2281,1789129818.681,284634,y,10.812,,10.269,51,34,1.313,,68.2
1.2423,1789129818.695,284635,y,11.062,,10.267,51,34,1.313,,67.7
1.2566,1789129818.709,284636,y,11.069,,10.268,51,35,1.313,,67.8
1.2724,1789129818.725,284637,y,10.995,,10.255,51,34,1.313,,68.4
1.2868,1789129818.739,284638,y,11.01,,10.25,51,34,1.313,,67.7
1.3011,1789129818.754,284639,y,11.063,,10.269,51,34,1.438,,67.7
1.3298,1789129818.782,284640,junction,9.096,-25.938,5.299,130,87,1.063,2.188,65.1
1.3452,1789129818.798,284641,y,11.07,,10.265,51,30,1.438,,61.9
1.3582,1789129818.811,284642,y,11.064,,10.268,52,34,1.313,,62.9
1.3725,1789129818.825,284643,y,10.374,,10.325,51,34,0.938,,63.8
1.3912,1789129818.844,284644,y,10.371,,10.319,51,34,0.938,,64.2
1.4009,1789129818.854,284645,y,11.068,,10.268,51,34,1.313,,65.0
1.4151,1789129818.868,284646,y,11.061,,10.268,51,34,1.438,,65.6
1.4291,1789129818.882,284647,y,11.004,,10.249,51,34,1.313,,65.7
1.4436,1789129818.896,284648,y,10.373,,10.323,51,34,0.938,,66.2
1.4588,1789129818.911,284649,y,10.814,,10.273,51,34,1.313,,66.8
1.4723,1789129818.925,284650,y,11.064,,10.266,51,34,1.438,,66.8
1.4864,1789129818.939,284651,y,11.011,,10.248,51,34,1.313,,67.2
1.5026,1789129818.955,284652,junction,8.935,-26.509,5.158,50,34,0.938,2.438,67.5
1.5164,1789129818.969,284653,y,10.372,,10.323,51,28,0.938,,67.2
1.5304,1789129818.983,284654,y,10.593,,10.295,51,34,1.063,,67.8
1.5462,1789129818.999,284655,y,11.054,,10.266,51,34,1.313,,68.1
1.5603,1789129819.013,284656,y,11.004,,10.248,51,34,1.313,,67.6
1.5744,1789129819.027,284657,y,11.008,,10.252,51,34,1.313,,67.8
1.5896,1789129819.042,284658,y,11.062,,10.272,51,34,1.313,,67.9
1.6044,1789129819.057,284659,y,11.046,,10.289,51,35,1.313,,67.6
1.6188,1789129819.071,284660,y,11.018,,10.35,52,35,1.438,,67.9
1.6348,1789129819.088,284661,junction,9.684,-26.4,5.325,51,34,1.813,2.313,67.9
1.6494,1789129819.102,284662,y,9.545,,10.964,52,20,0.813,,67.1
1.6645,1789129819.117,284663,y,9.119,,11.375,52,35,1.063,,67.5
1.6882,1789129819.141,284664,y,10.269,,11.796,132,86,1.813,,67.7
1.7004,1789129819.153,284665,y,9.246,,12.468,53,34,1.563,,64.2
1.7146,1789129819.167,284666,y,9.777,,12.581,54,34,1.438,,64.7
1.7315,1789129819.184,284667,y,10.104,,12.678,54,35,1.563,,65.2
1.7518,1789129819.204,284668,y,9.838,,12.728,54,35,1.438,,65.4
1.7580,1789129819.211,284669,y,10.132,,12.715,54,35,1.563,,65.8
1.7826,1789129819.235,284670,y,9.535,,12.813,54,35,1.563,,63.4
1.7933,1789129819.246,284671,y,9.541,,12.866,53,35,1.563,,63.8
1.8095,1789129819.262,284672,y,9.579,,12.933,51,35,1.688,,64.6
1.8226,1789129819.275,284673,y,10.323,,12.99,51,37,1.938,,65.3
1.8363,1789129819.289,284674,y,8.77,,13.511,53,36,0.813,,65.5
1.8505,1789129819.303,284675,y,9.005,,13.743,53,35,1.563,,66.1
1.8715,1789129819.324,284676,y,9.191,,14.128,131,87,1.688,,66.5
1.8858,1789129819.338,284677,y,9.64,,14.595,52,35,1.063,,64.1
1.8999,1789129819.353,284678,y,9.702,,14.905,53,35,1.938,,64.7
1.9150,1789129819.368,284679,y,10.047,,15.044,54,35,1.688,,65.2
1.9311,1789129819.384,284680,y,9.951,,15.148,53,35,1.063,,65.3
1.9423,1789129819.395,284681,y,10.327,,15.164,52,36,0.688,,65.9
1.9575,1789129819.410,284682,y,10.431,,15.102,54,35,1.688,,66.4
1.9721,1789129819.425,284683,y,10.538,,15.034,54,35,1.188,,66.7
1.9859,1789129819.439,284684,y,10.04,,14.725,51,34,1.438,,67.0
2.0010,1789129819.454,284685,y,10.749,,14.495,52,35,0.938,,67.5
2.0146,1789129819.467,284686,y,10.786,,13.905,52,35,0.563,,67.2
2.0293,1789129819.482,284687,y,10.205,,13.331,51,34,0.938,,67.4
2.0513,1789129819.504,284688,y,10.074,,12.748,132,85,1.063,,67.9
2.0659,1789129819.519,284689,y,10.363,,11.25,52,33,1.063,,64.5
2.0809,1789129819.534,284690,y,10.835,,10.582,52,33,0.938,,64.9
2.0953,1789129819.548,284691,y,12.208,,9.661,53,34,0.938,,65.3
2.1105,1789129819.563,284692,y,13.714,,8.856,54,35,0.813,,65.3
2.1244,1789129819.577,284693,y,16.296,,7.654,53,29,0.813,,65.5
2.1404,1789129819.593,284694,y,17.897,,6.602,51,27,0.563,,65.8
2.1553,1789129819.608,284695,y,19.22,,5.438,51,26,0.563,,65.5
2.1716,1789129819.624,284696,y,19.615,,4.671,52,27,0.938,,66.0
2.1860,1789129819.639,284697,y,20.1,,4.063,54,24,0.563,,66.0
2.2011,1789129819.654,284698,y,20.256,,3.097,52,25,0.688,,65.5
2.2165,1789129819.669,284699,y,20.873,,1.996,55,25,0.813,,66.0
2.2447,1789129819.697,284700,y,22.348,,0.487,135,64,0.438,,63.3
2.2593,1789129819.712,284701,y,23.532,,-0.825,53,26,0.563,,60.5
2.2742,1789129819.727,284702,y,24.378,,-1.635,53,26,0.438,,61.2
2.2897,1789129819.742,284703,y,24.874,,-2.322,52,28,0.688,,62.1
2.3041,1789129819.757,284704,y,26.027,,-3.384,52,28,0.938,,62.4
2.3182,1789129819.771,284705,y,27.339,,-4.471,52,29,1.063,,62.9
2.3338,1789129819.786,284706,y,29.025,,-6.372,50,30,1.438,,63.5
2.3489,1789129819.802,284707,y,30.42,,-7.531,49,33,1.813,,63.9
2.3631,1789129819.816,284708,y,31.987,,-8.316,49,33,2.188,,64.3
2.3791,1789129819.832,284709,y,33.65,,-8.57,49,33,1.688,,64.0
2.3943,1789129819.847,284710,y,35.266,,-8.314,47,35,2.313,,64.1
2.4119,1789129819.865,284711,y,36.908,,-7.978,48,36,1.938,,64.6
2.4321,1789129819.885,284712,y,39.169,,-7.387,122,90,1.813,,65.0
2.4469,1789129819.900,284713,y,40.737,,-5.981,47,35,2.438,,61.5
2.4616,1789129819.914,284714,y,44.445,,-5.447,43,35,1.438,,62.4
2.4772,1789129819.930,284715,y,44.732,,-4.365,39,34,2.563,,62.9
2.4909,1789129819.944,284716,none,,,,39,35,5.063,,63.0
2.5099,1789129819.963,284717,y,48.219,,-0.934,92,90,2.188,,64.0
2.5324,1789129819.985,284718,y,51.04,,2.039,35,37,1.438,,62.6
2.5392,1789129819.992,284719,none,,,,33,37,8.563,,62.8
2.5586,1789129820.011,284720,y,53.774,,6.231,81,93,1.688,,63.4
2.5738,1789129820.026,284721,y,54.838,,7.998,33,38,1.188,,62.3
2.5888,1789129820.042,284722,none,,,,33,37,15.313,,62.5
2.6072,1789129820.060,284723,y,55.062,,9.411,82,94,1.688,,63.1
2.6292,1789129820.082,284724,y,55.192,,9.563,80,92,1.438,,62.1
2.6473,1789129820.100,284725,y,54.713,,9.537,32,36,2.813,,59.4
2.6589,1789129820.112,284726,y,53.762,,8.917,32,35,2.188,,60.3
2.6750,1789129820.128,284727,y,54.685,,9.523,33,35,2.688,,60.9
2.6893,1789129820.142,284728,y,54.709,,9.531,33,35,2.688,,61.2
2.7057,1789129820.158,284729,y,54.723,,9.56,33,35,2.688,,61.8
2.7243,1789129820.177,284730,none,,,,33,35,8.438,,60.1
2.7420,1789129820.195,284731,none,,,,79,90,7.063,,61.2
2.7598,1789129820.212,284732,y,54.976,,12.039,79,95,1.563,,60.6
2.7741,1789129820.227,284733,none,,,,35,39,24.438,,60.3
2.7916,1789129820.244,284734,none,,,,89,99,13.938,,60.9
2.8090,1789129820.262,284735,none,,,,91,99,11.938,,60.6
2.8293,1789129820.282,284736,none,,,,91,99,11.938,,60.2
2.8448,1789129820.298,284737,none,,,,90,98,11.063,,59.8
2.8619,1789129820.315,284738,none,,,,90,98,11.938,,59.3
2.8808,1789129820.334,284739,none,,,,89,98,14.938,,59.3
2.8981,1789129820.351,284740,none,,,,86,94,15.188,,58.5
2.9160,1789129820.369,284741,none,,,,83,95,14.563,,58.5
2.9365,1789129820.389,284742,junction,-29.332,-3.05,18.045,76,94,1.813,0.938,58.2
2.9500,1789129820.403,284743,y,-20.646,,13.744,30,30,0.688,6.563,57.2
2.9649,1789129820.418,284744,none,,,,35,37,23.813,0.813,58.2
2.9856,1789129820.438,284745,junction,-19.998,-6.281,15.082,100,94,1.188,0.688,59.3
3.0053,1789129820.458,284746,y,-16.708,,14.958,44,34,2.188,8.813,58.0
3.0158,1789129820.469,284747,junction,-16.184,-6.015,16.85,44,37,1.563,0.813,58.8
3.0320,1789129820.485,284748,y,-12.451,,15.941,44,35,1.563,5.563,59.4
3.0486,1789129820.501,284749,junction,-11.805,-5.133,18.33,45,38,1.313,0.563,59.8
3.0704,1789129820.523,284750,none,,,,44,36,6.563,1.063,60.2
3.0812,1789129820.534,284751,junction,-8.549,-4.129,19.369,101,94,2.563,0.438,61.3
3.0957,1789129820.548,284752,junction,-4.806,-4.987,21.585,40,35,1.813,0.938,59.7
3.1112,1789129820.564,284753,junction,-3.548,-3.623,20.912,41,33,1.063,0.688,60.3
3.1298,1789129820.582,284754,junction,-2.404,-2.209,21.69,38,33,1.813,0.438,61.0
3.1418,1789129820.595,284755,junction,-1.312,-1.058,21.514,40,34,2.438,0.313,61.4
3.1567,1789129820.609,284756,junction,-1.14,-0.385,20.197,37,33,2.563,0.438,61.7
3.1736,1789129820.626,284757,junction,-0.757,0.731,18.725,39,35,2.438,0.313,62.3
3.1883,1789129820.641,284758,junction,-0.512,1.944,16.746,35,35,2.063,0.313,62.2
3.2035,1789129820.656,284759,junction,-1.191,3.227,14.493,34,32,1.438,0.188,62.6
3.2342,1789129820.687,284760,junction,-1.35,5.185,11.557,74,81,0.813,0.313,60.4
3.2474,1789129820.700,284761,junction,-1.059,5.781,9.457,32,32,0.813,0.563,58.0
3.2605,1789129820.713,284762,y,-2.297,,8.802,33,32,0.438,,59.0
3.2759,1789129820.729,284763,junction,-2.767,7.988,7.456,34,32,0.813,0.438,60.4
3.2892,1789129820.742,284764,y,-1.253,,7.724,37,32,0.938,,60.6
3.3082,1789129820.761,284765,y,-1.278,,7.517,37,33,1.313,,62.0
3.3194,1789129820.772,284766,y,-1.601,,7.406,38,33,0.938,,62.6
3.3333,1789129820.786,284767,y,-1.456,,7.44,37,33,1.063,,62.8
3.3484,1789129820.801,284768,y,-1.487,,7.461,40,33,1.063,,63.3
3.3700,1789129820.823,284769,y,-1.28,,7.59,40,33,0.938,,64.0
3.3779,1789129820.831,284770,y,-1.52,,7.607,41,33,0.813,,64.0
3.3929,1789129820.846,284771,y,-1.531,,7.77,42,32,0.938,,64.4
3.4167,1789129820.869,284772,y,-1.332,,8.215,107,82,0.938,,64.7
3.4326,1789129820.885,284773,y,-1.635,,8.868,44,32,0.813,,60.7
3.4474,1789129820.900,284774,y,-1.681,,9.22,44,31,0.688,,61.6
3.4637,1789129820.916,284775,y,-1.815,,9.69,46,29,0.688,,62.1
3.4790,1789129820.932,284776,y,-1.709,,9.95,48,30,0.563,,62.1
3.4950,1789129820.948,284777,y,-1.831,,10.13,49,28,0.813,,62.5
3.5100,1789129820.963,284778,y,-2.37,,10.165,50,24,0.688,,62.9
3.5255,1789129820.978,284779,y,-2.501,,10.152,51,23,0.688,,62.9
3.5394,1789129820.992,284780,y,-2.671,,10.249,52,23,0.688,,63.2
3.5562,1789129821.009,284781,y,-2.663,,10.438,54,24,0.563,,63.3
3.5715,1789129821.024,284782,y,-2.602,,10.631,55,20,0.563,,63.2
3.5872,1789129821.040,284783,y,-2.562,,10.809,55,17,0.563,,63.5
3.6155,1789129821.068,284784,y,-2.451,,10.946,136,37,0.688,,63.6
3.6273,1789129821.080,284785,y,-2.228,,10.956,56,14,0.938,,59.8
3.6429,1789129821.096,284786,y,-2.55,,10.889,56,18,0.813,,60.7
3.6582,1789129821.111,284787,y,-2.71,,10.625,55,25,0.938,,61.1
3.6738,1789129821.127,284788,y,-2.671,,10.469,53,27,0.688,,61.2
3.6873,1789129821.140,284789,y,-2.679,,10.153,51,29,0.438,,62.1
3.7083,1789129821.161,284790,y,-2.651,,9.645,49,31,0.313,,60.1
3.7214,1789129821.174,284791,y,-2.707,,9.349,46,34,0.438,,60.9
3.7354,1789129821.188,284792,y,-2.689,,8.959,46,32,0.313,,61.9
3.7504,1789129821.203,284793,y,-2.655,,8.626,43,34,0.563,,62.9
3.7632,1789129821.216,284794,none,,,,43,33,22.063,,63.4
3.7818,1789129821.234,284795,y,-2.51,,8.03,106,82,0.438,,64.2
3.7980,1789129821.251,284796,junction,-2.158,-21.542,8.545,42,32,0.313,1.813,63.3
3.8130,1789129821.266,284797,junction,-1.629,-19.596,8.246,38,32,0.313,1.063,63.1
3.8268,1789129821.280,284798,junction,-1.718,-17.163,7.695,40,30,0.188,0.688,63.6
3.8429,1789129821.296,284799,junction,-1.667,-15.049,6.696,39,32,0.313,0.438,64.0
3.8585,1789129821.311,284800,y,-2.295,,6.305,37,32,0.313,,64.1
3.8713,1789129821.324,284801,junction,-2.554,-9.645,5.971,38,33,0.438,0.188,65.0
3.8910,1789129821.344,284802,junction,-1.921,-8.28,5.423,40,32,0.563,0.313,65.3
3.9050,1789129821.358,284803,junction,-2.113,-5.061,5.313,40,32,0.438,0.313,63.5
3.9201,1789129821.373,284804,junction,-2.027,-2.384,5.032,45,31,0.438,0.313,63.8
3.9355,1789129821.388,284805,junction,-2.246,-0.174,4.929,42,33,0.313,0.313,64.2
3.9508,1789129821.403,284806,junction,-2.344,2.508,4.078,43,32,0.438,0.313,64.2
3.9636,1789129821.416,284807,y,-2.286,,4.607,42,32,0.813,,64.6
3.9807,1789129821.433,284808,junction,-2.544,9.004,4.4,45,34,0.813,0.188,65.3
3.9960,1789129821.449,284809,junction,-1.83,10.86,4.152,46,32,1.063,0.313,65.0
4.0118,1789129821.464,284810,junction,-1.935,13.253,4.695,46,32,0.688,0.563,65.0
4.0269,1789129821.480,284811,junction,-1.837,15.933,4.903,50,32,0.938,0.563,65.1
4.0418,1789129821.494,284812,y,-2.325,,5.184,49,31,1.063,,64.7
4.0563,1789129821.509,284813,y,-2.204,,5.323,51,32,1.063,,65.4
4.0722,1789129821.525,284814,y,-2.16,,5.395,50,29,1.188,,65.5
4.0874,1789129821.540,284815,y,0.682,,6.806,50,26,0.813,,65.0
4.1042,1789129821.557,284816,y,0.081,,6.357,54,25,0.813,,65.4
4.1189,1789129821.572,284817,y,-0.208,,5.987,54,23,0.813,,65.5
4.1337,1789129821.586,284818,y,0.058,,5.861,58,23,0.563,,64.8
4.1496,1789129821.602,284819,y,-0.812,,5.174,55,22,0.688,,64.8
4.1790,1789129821.632,284820,y,-1.13,,4.797,138,63,0.688,,62.4
4.1922,1789129821.645,284821,y,-1.164,,4.412,56,22,0.563,,59.7
4.2060,1789129821.659,284822,y,-0.449,,4.429,57,31,3.688,,60.7
4.2222,1789129821.675,284823,y,-1.455,,3.891,57,33,0.438,,62.0
4.2337,1789129821.686,284824,y,-1.063,,3.919,55,31,4.813,,62.6
4.2474,1789129821.700,284825,y,-1.514,,3.597,52,32,0.438,,63.5
4.2623,1789129821.715,284826,y,-1.646,,3.459,50,32,0.313,,64.6
4.2820,1789129821.735,284827,y,-1.638,,3.422,46,31,0.188,,64.8
4.2893,1789129821.742,284828,y,-1.759,,3.411,47,33,0.188,,65.5
4.3045,1789129821.757,284829,y,-1.653,,3.506,45,33,0.188,,66.1
4.3177,1789129821.770,284830,y,-1.461,,3.68,45,33,0.563,,66.4
4.3319,1789129821.785,284831,y,-1.449,,3.766,43,33,0.313,,66.8
4.3464,1789129821.799,284832,y,-1.515,,3.792,44,33,0.188,,67.7
4.3603,1789129821.813,284833,y,-1.46,,3.854,43,32,0.188,,67.5
4.3758,1789129821.829,284834,y,-1.407,,3.932,44,32,0.188,3.438,67.9
4.3901,1789129821.843,284835,y,-1.335,,4.053,43,33,0.188,,68.1
4.4078,1789129821.860,284836,y,-1.348,,4.105,43,33,0.188,3.063,68.0
4.4206,1789129821.873,284837,junction,-1.16,,4.804,43,32,0.313,2.563,67.9
4.4367,1789129821.889,284838,junction,-0.745,,4.602,43,33,0.438,2.938,67.6
4.4533,1789129821.906,284839,junction,-0.872,,4.919,44,32,0.313,2.063,66.4
4.4723,1789129821.925,284840,junction,-0.857,,4.86,44,32,0.438,2.938,66.5
4.4833,1789129821.936,284841,junction,-0.657,,4.674,42,32,0.438,2.938,66.6
4.4971,1789129821.950,284842,junction,-0.637,,4.665,42,32,0.438,2.938,66.2
4.5127,1789129821.965,284843,junction,-0.7,,4.677,42,32,0.438,2.938,66.3
4.5330,1789129821.986,284844,junction,-0.704,,4.651,43,32,0.438,2.938,66.7
4.5429,1789129821.996,284845,y,-1.164,,4.152,44,32,0.188,3.063,66.1
4.5593,1789129822.012,284846,junction,-1.023,,4.431,43,33,0.188,2.813,66.2
4.5748,1789129822.028,284847,junction,-0.866,,4.229,45,32,0.188,2.813,66.1
4.5959,1789129822.049,284848,junction,-0.923,,3.843,44,31,0.188,2.688,65.7
4.6042,1789129822.057,284849,junction,-0.907,,3.541,43,32,0.188,2.438,66.2
4.6323,1789129822.085,284850,junction,-0.957,,3.306,108,81,0.188,2.938,63.5
4.6460,1789129822.099,284851,y,-1.141,,2.567,43,32,0.188,,61.2
4.6589,1789129822.112,284852,y,-1.21,,2.441,43,33,0.188,,62.4
4.6728,1789129822.125,284853,y,-1.19,,2.204,42,32,0.188,,63.4
4.6871,1789129822.140,284854,y,-1.198,,2.036,45,31,0.188,,63.9
4.6998,1789129822.153,284855,y,-1.114,,1.877,44,32,0.188,,64.7
4.7146,1789129822.167,284856,y,-1.217,,1.561,51,32,0.188,,65.6
4.7292,1789129822.182,284857,y,-1.098,,1.394,49,31,0.313,,66.0
4.7416,1789129822.194,284858,none,,,,51,30,6.813,,66.5
4.7600,1789129822.213,284859,y,-0.653,,1.101,136,77,2.938,,67.2
4.7738,1789129822.227,284860,y,-1.16,,0.619,54,26,3.938,,66.1
4.7873,1789129822.240,284861,y,-0.672,,0.655,53,23,3.313,,66.6
4.8042,1789129822.257,284862,y,-1.425,,0.073,54,26,0.188,,66.7
4.8189,1789129822.272,284863,y,-1.703,,-0.29,53,25,0.188,,66.5
4.8346,1789129822.287,284864,y,-1.768,,-0.649,52,26,0.188,,66.6
4.8491,1789129822.302,284865,none,,,,53,27,5.688,,66.9
4.8702,1789129822.323,284866,junction,-1.62,27.375,-2.601,126,68,0.188,2.313,66.4
4.8848,1789129822.338,284867,junction,-1.433,25.887,-3.024,51,31,0.313,1.063,63.7
4.9004,1789129822.353,284868,junction,-1.635,23.821,-3.132,50,31,0.188,0.938,64.4
4.9167,1789129822.369,284869,junction,-1.603,21.573,-2.978,49,31,0.563,0.813,64.4
4.9298,1789129822.383,284870,junction,-1.263,19.612,-2.743,52,32,0.313,0.688,64.5
4.9457,1789129822.398,284871,junction,-1.298,17.098,-2.421,47,32,0.188,0.438,64.8
